order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
236,OIAO51NA078,B06XGWRKYT,12,15999.0,2022-09-11 00:00:00.000000,2022-09-11 00:00:00.000000
237,CNOA25II651,B0BNXFDTZ2,11,11999.0,2022-04-10 00:00:00.000000,2022-04-10 00:00:00.000000
238,CNOA25II651,B08HQL67D6,8,599.0,2022-04-10 00:00:00.000000,2022-04-10 00:00:00.000000
239,CNOA25II651,B08CKW1KH9,5,599.0,2022-04-10 00:00:00.000000,2022-04-10 00:00:00.000000
240,CNOA25II651,B01EZ0X3L8,5,1650.0,2022-04-10 00:00:00.000000,2022-04-10 00:00:00.000000
241,AANA06OI203,B0BMGG6NKT,11,13499.0,2021-04-27 00:00:00.000000,2021-04-27 00:00:00.000000
242,AANA06OI203,B08CYNJ5KY,5,861.0,2021-04-27 00:00:00.000000,2021-04-27 00:00:00.000000
243,CNIP71NA469,B09F3PDDRF,11,999.0,2021-09-22 00:00:00.000000,2021-09-22 00:00:00.000000
244,POAO76MA213,B09BL2KHQW,6,260.0,2021-05-11 00:00:00.000000,2021-05-11 00:00:00.000000
245,POAO76MA213,B0856HY85J,15,4999.0,2021-05-11 00:00:00.000000,2021-05-11 00:00:00.000000
246,POAO76MA213,B08VF8V79P,5,1699.0,2021-05-11 00:00:00.000000,2021-05-11 00:00:00.000000
247,POAO76MA213,B0BCKJJN8R,10,7290.0,2021-05-11 00:00:00.000000,2021-05-11 00:00:00.000000
248,POAO76MA213,B09FPP3R1D,3,2495.0,2021-05-11 00:00:00.000000,2021-05-11 00:00:00.000000
249,POAO76MA213,B0B4F3QNDM,10,19499.0,2021-05-11 00:00:00.000000,2021-05-11 00:00:00.000000
250,PMAO12MA259,B0BF4YBLPX,12,19999.0,2021-06-16 00:00:00.000000,2021-06-16 00:00:00.000000
251,PMAO12MA259,B07T9FV9YP,9,1799.0,2021-06-16 00:00:00.000000,2021-06-16 00:00:00.000000
252,PMAO12MA259,B0B8VQ7KDS,3,2499.0,2021-06-16 00:00:00.000000,2021-06-16 00:00:00.000000
253,PMAO12MA259,B0B3MWYCHQ,4,9999.0,2021-06-16 00:00:00.000000,2021-06-16 00:00:00.000000
254,PMAO12MA259,B07JQKQ91F,3,999.0,2021-06-16 00:00:00.000000,2021-06-16 00:00:00.000000
255,PMAO12MA259,B01LYLJ99X,9,1300.0,2021-06-16 00:00:00.000000,2021-06-16 00:00:00.000000
256,MAIA38NN545,B0B2CWRDB1,2,9999.0,2022-12-10 00:00:00.000000,2022-12-10 00:00:00.000000
257,MAIA38NN545,B0B97D658R,9,799.0,2022-12-10 00:00:00.000000,2022-12-10 00:00:00.000000
258,MAIA38NN545,B0BP89YBC1,11,3500.0,2022-12-10 00:00:00.000000,2022-12-10 00:00:00.000000
259,MAIA38NN545,B07WFPMGQQ,3,27990.0,2022-12-10 00:00:00.000000,2022-12-10 00:00:00.000000
260,MAIA38NN545,B09W9V2PXG,5,1999.0,2022-12-10 00:00:00.000000,2022-12-10 00:00:00.000000
261,MAIA38NN545,B083RC4WFJ,4,799.0,2022-12-10 00:00:00.000000,2022-12-10 00:00:00.000000
262,PMAM47PA712,B083GKDRKR,1,2995.0,2022-02-26 00:00:00.000000,2022-02-26 00:00:00.000000
263,PMAM47PA712,B07D8VBYB4,2,7776.0,2022-02-26 00:00:00.000000,2022-02-26 00:00:00.000000
264,PMAM47PA712,B00ABMASXG,7,720.0,2022-02-26 00:00:00.000000,2022-02-26 00:00:00.000000
265,PMAM47PA712,B09CTWFV5W,10,9995.0,2022-02-26 00:00:00.000000,2022-02-26 00:00:00.000000
266,PMAM47PA712,B07N42JB4S,3,3990.0,2022-02-26 00:00:00.000000,2022-02-26 00:00:00.000000
267,MNOA28OI825,B08H9Z3XQW,2,1490.0,2022-10-05 00:00:00.000000,2022-10-05 00:00:00.000000
268,MNOA28OI825,B07BRKK9JQ,15,1599.0,2022-10-05 00:00:00.000000,2022-10-05 00:00:00.000000
269,MNOA28OI825,B08PPHFXG3,2,999.0,2022-10-05 00:00:00.000000,2022-10-05 00:00:00.000000
270,MNOA28OI825,B084DTMYWK,4,999.0,2022-10-05 00:00:00.000000,2022-10-05 00:00:00.000000
271,MNOA28OI825,B0B1YZX72F,2,40990.0,2022-10-05 00:00:00.000000,2022-10-05 00:00:00.000000
272,MNOA28OI825,B0B3N7LR6K,1,16999.0,2022-10-05 00:00:00.000000,2022-10-05 00:00:00.000000
273,MNOA28OI825,B0085IATT6,15,1800.0,2022-10-05 00:00:00.000000,2022-10-05 00:00:00.000000
274,OACC57AP958,B01DF26V7A,2,1299.0,2022-11-01 00:00:00.000000,2022-11-01 00:00:00.000000
275,OACC57AP958,B00V4BGDKU,15,1899.0,2022-11-01 00:00:00.000000,2022-11-01 00:00:00.000000
276,OACC57AP958,B0BMM7R92G,2,999.0,2022-11-01 00:00:00.000000,2022-11-01 00:00:00.000000
277,OACC57AP958,B09HSKYMB3,6,9999.0,2022-11-01 00:00:00.000000,2022-11-01 00:00:00.000000
278,AMIN13IC279,B07S851WX5,9,1299.0,2021-11-17 00:00:00.000000,2021-11-17 00:00:00.000000
279,AMIN13IC279,B09JPC82QC,15,34999.0,2021-11-17 00:00:00.000000,2021-11-17 00:00:00.000000
280,NAIO49IO830,B0BJ6P3LSK,2,24999.0,2021-08-25 00:00:00.000000,2021-08-25 00:00:00.000000
281,NAIO49IO830,B00NFD0ETQ,7,2895.0,2021-08-25 00:00:00.000000,2021-08-25 00:00:00.000000
282,NAIO49IO830,B09PL79D2X,5,2990.0,2021-08-25 00:00:00.000000,2021-08-25 00:00:00.000000
283,NAIO49IO830,B09NHVCHS9,6,199.0,2021-08-25 00:00:00.000000,2021-08-25 00:00:00.000000
284,NAIO49IO830,B0718ZN31Q,12,4999.0,2021-08-25 00:00:00.000000,2021-08-25 00:00:00.000000
285,NAIO49IO830,B07JW1Y6XV,9,1099.0,2021-08-25 00:00:00.000000,2021-08-25 00:00:00.000000
286,ANMC84PN129,B01IOZUHRS,15,499.0,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000
287,ANMC84PN129,B0BDYVC5TD,2,1800.0,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000
288,ANMC84PN129,B00LZPQVMK,11,320.0,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000
289,MOIO90AA471,B00LHZW3XY,5,180.0,2021-05-13 00:00:00.000000,2021-05-13 00:00:00.000000
290,MOIO90AA471,B08CHZ3ZQ7,12,799.0,2021-05-13 00:00:00.000000,2021-05-13 00:00:00.000000
291,OOOO68CA089,B08QHLXWV3,8,11990.0,2022-01-14 00:00:00.000000,2022-01-14 00:00:00.000000
292,OOOO68CA089,B09NS5TKPN,9,75990.0,2022-01-14 00:00:00.000000,2022-01-14 00:00:00.000000
293,OOOO68CA089,B08461VC1Z,8,1995.0,2022-01-14 00:00:00.000000,2022-01-14 00:00:00.000000
294,OOOO68CA089,B0141EZMAI,6,800.0,2022-01-14 00:00:00.000000,2022-01-14 00:00:00.000000
295,CMAI45ON647,B097C564GC,1,4999.0,2022-02-16 00:00:00.000000,2022-02-16 00:00:00.000000
296,CMAI45ON647,B00LM4W1N2,3,600.0,2022-02-16 00:00:00.000000,2022-02-16 00:00:00.000000
297,OCCM14AI521,B0B467CCB9,11,16990.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
298,OCCM14AI521,B09GFPVD9Y,14,10999.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
299,OCCM14AI521,B08H6CZSHT,8,3295.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
300,OCCM14AI521,B08L7J3T31,2,919.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
301,OCCM14AI521,B08WKG2MWT,5,1099.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
302,OCCM14AI521,B07LFWP97N,3,1099.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
303,OCCM14AI521,B018SJJ0GE,2,2999.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
304,OMMI99MN032,B0BMZ6SY89,6,1599.0,2022-05-16 00:00:00.000000,2022-05-16 00:00:00.000000
305,OMMI99MN032,B073BRXPZX,1,590.0,2022-05-16 00:00:00.000000,2022-05-16 00:00:00.000000
306,OMMI99MN032,B0BNDRK886,4,599.0,2022-05-16 00:00:00.000000,2022-05-16 00:00:00.000000
307,ICAC00OA459,B07232M876,1,395.0,2021-06-29 00:00:00.000000,2021-06-29 00:00:00.000000
308,ICAC00OA459,B09939XJX8,6,1500.0,2021-06-29 00:00:00.000000,2021-06-29 00:00:00.000000
309,ICAC00OA459,B09C6HWG18,4,1999.0,2021-06-29 00:00:00.000000,2021-06-29 00:00:00.000000
310,ICAC00OA459,B07VV37FT4,11,250.0,2021-06-29 00:00:00.000000,2021-06-29 00:00:00.000000
311,AANA12IC317,B015OW3M1W,13,1700.0,2021-10-13 00:00:00.000000,2021-10-13 00:00:00.000000
312,AANA12IC317,B09NVPJ3P4,7,3999.0,2021-10-13 00:00:00.000000,2021-10-13 00:00:00.000000
313,AANA12IC317,B09C6HWG18,11,1999.0,2021-10-13 00:00:00.000000,2021-10-13 00:00:00.000000
314,MNCN58OA459,B0BPCJM7TB,1,999.0,2021-10-20 00:00:00.000000,2021-10-20 00:00:00.000000
315,MNCN58OA459,B07J2BQZD6,9,399.0,2021-10-20 00:00:00.000000,2021-10-20 00:00:00.000000
316,MNCN58OA459,B08G28Z33M,12,699.0,2021-10-20 00:00:00.000000,2021-10-20 00:00:00.000000
317,NANI29IP197,B09CYTJV3N,10,5999.0,2021-12-12 00:00:00.000000,2021-12-12 00:00:00.000000
318,NCNC73CP427,B08C4Z69LN,4,3500.0,2021-04-18 00:00:00.000000,2021-04-18 00:00:00.000000
319,NCNC73CP427,B0B3RSDSZ3,11,9999.0,2021-04-18 00:00:00.000000,2021-04-18 00:00:00.000000
320,NCNC73CP427,B0B9RZ4G4W,1,1699.0,2021-04-18 00:00:00.000000,2021-04-18 00:00:00.000000
321,NCNC73CP427,B01I1LDZGA,10,1775.0,2021-04-18 00:00:00.000000,2021-04-18 00:00:00.000000
322,NCNC73CP427,B09M8888DM,5,799.0,2021-04-18 00:00:00.000000,2021-04-18 00:00:00.000000
323,NCNC73CP427,B0B9LDCX89,5,999.0,2021-04-18 00:00:00.000000,2021-04-18 00:00:00.000000
324,NCNC73CP427,B003L62T7W,7,375.0,2021-04-18 00:00:00.000000,2021-04-18 00:00:00.000000
325,AOIA36CO047,B085194JFL,7,499.0,2022-09-12 00:00:00.000000,2022-09-12 00:00:00.000000
326,AOIA36CO047,B00SMFPJG0,4,670.0,2022-09-12 00:00:00.000000,2022-09-12 00:00:00.000000
327,AOIA36CO047,B09J4YQYX3,5,2290.0,2022-09-12 00:00:00.000000,2022-09-12 00:00:00.000000
328,AOIA36CO047,B095X38CJS,8,99.0,2022-09-12 00:00:00.000000,2022-09-12 00:00:00.000000
329,ACIA68OP693,B07Z3K96FR,1,1499.0,2021-06-26 00:00:00.000000,2021-06-26 00:00:00.000000
330,ICCM58NO572,B01M265AAK,2,4495.0,2021-08-08 00:00:00.000000,2021-08-08 00:00:00.000000
331,ICCM58NO572,B07ZKD8T1Q,15,2999.0,2021-08-08 00:00:00.000000,2021-08-08 00:00:00.000000
332,CAMM02CA565,B08VGFX2B6,13,199.0,2022-01-23 00:00:00.000000,2022-01-23 00:00:00.000000
333,CAMM02CA565,B01F25X6RQ,1,499.0,2022-01-23 00:00:00.000000,2022-01-23 00:00:00.000000
334,CAMM02CA565,B097ZQTDVZ,8,899.0,2022-01-23 00:00:00.000000,2022-01-23 00:00:00.000000
335,CAMM02CA565,B07T5DKR5D,7,399.0,2022-01-23 00:00:00.000000,2022-01-23 00:00:00.000000
336,CAMM02CA565,B07KRCW6LZ,3,1599.0,2022-01-23 00:00:00.000000,2022-01-23 00:00:00.000000
337,COIC71PA250,B0B4T8RSJ1,5,800.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
338,COIC71PA250,B09WF4Q7B3,5,2599.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
339,COIC71PA250,B09H34V36W,6,2495.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
340,COIC71PA250,B08CFCK6CW,14,7999.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
341,COIC71PA250,B09QS9X16F,12,18999.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
342,COIC71PA250,B0949SBKMP,13,6990.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
343,COIC71PA250,B0B4F2ZWL3,4,17999.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
344,OAAP03NA440,B07DZ986Q2,5,8995.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
345,OAAP03NA440,B07LFQLKFZ,11,420.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
346,OAAP03NA440,B01EZ0X3L8,13,1650.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
347,OAAP03NA440,B09GFM8CGS,7,7999.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
348,MAAA08IA945,B07JGDB5M1,8,1299.0,2021-01-21 00:00:00.000000,2021-01-21 00:00:00.000000
349,ANIA33CO885,B09YLFHFDW,12,2790.0,2022-08-09 00:00:00.000000,2022-08-09 00:00:00.000000
350,ANIA33CO885,B09BNXQ6BR,9,6499.0,2022-08-09 00:00:00.000000,2022-08-09 00:00:00.000000
351,ANIA33CO885,B076B8G5D8,4,1995.0,2022-08-09 00:00:00.000000,2022-08-09 00:00:00.000000
352,ANIA33CO885,B09LHXNZLR,3,499.0,2022-08-09 00:00:00.000000,2022-08-09 00:00:00.000000
353,ANIA33CO885,B09Z6WH2N1,7,499.0,2022-08-09 00:00:00.000000,2022-08-09 00:00:00.000000
354,ANIA33CO885,B09F6D21BY,14,1999.0,2022-08-09 00:00:00.000000,2022-08-09 00:00:00.000000
355,AOOA25MN383,B07JH1CBGW,4,1999.0,2021-12-19 00:00:00.000000,2021-12-19 00:00:00.000000
356,CAII50MN024,B0BLV1GNLN,11,9990.0,2021-07-29 00:00:00.000000,2021-07-29 00:00:00.000000
357,OPAM94PA077,B07N8RQ6W7,2,699.0,2022-01-25 00:00:00.000000,2022-01-25 00:00:00.000000
358,AOPI32OA172,B07LDPLSZC,4,1190.0,2022-08-20 00:00:00.000000,2022-08-20 00:00:00.000000
359,AOPI32OA172,B06XR9PR5X,4,600.0,2022-08-20 00:00:00.000000,2022-08-20 00:00:00.000000
360,AOPI32OA172,B093QCY6YJ,2,349.0,2022-08-20 00:00:00.000000,2022-08-20 00:00:00.000000
361,AOPI32OA172,B017PDR9N0,10,499.0,2022-08-20 00:00:00.000000,2022-08-20 00:00:00.000000
362,AOPI32OA172,B09Y358DZQ,13,4295.0,2022-08-20 00:00:00.000000,2022-08-20 00:00:00.000000
363,AOPI32OA172,B0B9LDCX89,4,999.0,2022-08-20 00:00:00.000000,2022-08-20 00:00:00.000000
364,MPAM55AN316,B07232M876,9,395.0,2021-07-26 00:00:00.000000,2021-07-26 00:00:00.000000
365,ACAO29IO121,B07GLSKXS1,14,1950.0,2022-02-06 00:00:00.000000,2022-02-06 00:00:00.000000
366,ACAO29IO121,B09PDZNSBG,2,6700.0,2022-02-06 00:00:00.000000,2022-02-06 00:00:00.000000
367,CAPA60OM398,B09LHZSMRR,4,20999.0,2022-07-16 00:00:00.000000,2022-07-16 00:00:00.000000
368,CAPA60OM398,B0B3MMYHYW,10,45999.0,2022-07-16 00:00:00.000000,2022-07-16 00:00:00.000000
369,CAPA60OM398,B07S851WX5,13,1299.0,2022-07-16 00:00:00.000000,2022-07-16 00:00:00.000000
370,CAPA60OM398,B08R69VDHT,2,499.0,2022-07-16 00:00:00.000000,2022-07-16 00:00:00.000000
371,CAPA60OM398,B00P0R95EA,3,640.0,2022-07-16 00:00:00.000000,2022-07-16 00:00:00.000000
372,CAPA60OM398,B01EY310UM,6,1545.0,2022-07-16 00:00:00.000000,2022-07-16 00:00:00.000000
373,AACO70PI342,B094JNXNPV,1,399.0,2022-09-23 00:00:00.000000,2022-09-23 00:00:00.000000
374,AACO70PI342,B01J0XWYKQ,8,895.0,2022-09-23 00:00:00.000000,2022-09-23 00:00:00.000000
375,AACO70PI342,B07DZ986Q2,4,8995.0,2022-09-23 00:00:00.000000,2022-09-23 00:00:00.000000
376,AACO70PI342,B07CWDX49D,6,1600.0,2022-09-23 00:00:00.000000,2022-09-23 00:00:00.000000
377,AACO70PI342,B0765B3TH7,4,599.0,2022-09-23 00:00:00.000000,2022-09-23 00:00:00.000000
378,AACO70PI342,B09RQRZW2X,6,899.0,2022-09-23 00:00:00.000000,2022-09-23 00:00:00.000000
379,AOPA85CI446,B08NW8GHCJ,13,999.0,2022-03-19 00:00:00.000000,2022-03-19 00:00:00.000000
380,AOPA85CI446,B087JWLZ2K,13,50000.0,2022-03-19 00:00:00.000000,2022-03-19 00:00:00.000000
381,AOPA85CI446,B09X1M3DHX,12,27990.0,2022-03-19 00:00:00.000000,2022-03-19 00:00:00.000000
382,AOPA85CI446,B00HVXS7WC,10,3210.0,2022-03-19 00:00:00.000000,2022-03-19 00:00:00.000000
383,AOPA85CI446,B08SBH499M,10,1300.0,2022-03-19 00:00:00.000000,2022-03-19 00:00:00.000000
384,PNNA38NA242,B08MWJTST6,14,1299.0,2022-01-11 00:00:00.000000,2022-01-11 00:00:00.000000
385,PNNA38NA242,B0BMXMLSMM,13,999.0,2022-01-11 00:00:00.000000,2022-01-11 00:00:00.000000
386,PNNA38NA242,B099PR2GQJ,5,999.0,2022-01-11 00:00:00.000000,2022-01-11 00:00:00.000000
387,PNNA38NA242,B07L5L4GTB,8,404.0,2022-01-11 00:00:00.000000,2022-01-11 00:00:00.000000
388,PNNA38NA242,B00LHZWD0C,6,315.0,2022-01-11 00:00:00.000000,2022-01-11 00:00:00.000000
389,PNNA38NA242,B07ZR4S1G4,5,699.0,2022-01-11 00:00:00.000000,2022-01-11 00:00:00.000000
390,MAAC52OP341,B07K2HVKLL,9,1020.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
391,MAAC52OP341,B094DQWV9B,11,399.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
392,CCPA94IP108,B0B15GSPQW,13,70900.0,2022-03-12 00:00:00.000000,2022-03-12 00:00:00.000000
393,CCPA94IP108,B00O24PUO6,7,1650.0,2022-03-12 00:00:00.000000,2022-03-12 00:00:00.000000
394,AMAI13OA534,B07LFWP97N,11,1099.0,2021-07-26 00:00:00.000000,2021-07-26 00:00:00.000000
395,AMAI13OA534,B07W6VWZ8C,12,1999.0,2021-07-26 00:00:00.000000,2021-07-26 00:00:00.000000
396,AMAI13OA534,B00AXHBBXU,13,550.0,2021-07-26 00:00:00.000000,2021-07-26 00:00:00.000000
397,IIMN16AN220,B00H0B29DI,7,2990.0,2021-10-11 00:00:00.000000,2021-10-11 00:00:00.000000
398,IIMN16AN220,B07WGPBXY9,8,1249.0,2021-10-11 00:00:00.000000,2021-10-11 00:00:00.000000
399,IIMN16AN220,B0B84KSH3X,8,1950.0,2021-10-11 00:00:00.000000,2021-10-11 00:00:00.000000
400,IIMN16AN220,B0B2DJ5RVQ,1,1999.0,2021-10-11 00:00:00.000000,2021-10-11 00:00:00.000000
401,IIMN16AN220,B08XXF5V6G,3,50999.0,2021-10-11 00:00:00.000000,2021-10-11 00:00:00.000000
402,PCMI31CA899,B015ZXUDD0,11,599.0,2022-10-12 00:00:00.000000,2022-10-12 00:00:00.000000
403,PCMI31CA899,B0B9F9PT8R,2,2999.0,2022-10-12 00:00:00.000000,2022-10-12 00:00:00.000000
404,PCMI31CA899,B008IFXQFU,13,999.0,2022-10-12 00:00:00.000000,2022-10-12 00:00:00.000000
405,PCMI31CA899,B09CMQRQM6,13,899.0,2022-10-12 00:00:00.000000,2022-10-12 00:00:00.000000
406,PCMI31CA899,B09F6S8BT6,10,22900.0,2022-10-12 00:00:00.000000,2022-10-12 00:00:00.000000
407,PCMI31CA899,B07TC9F7PN,12,16899.0,2022-10-12 00:00:00.000000,2022-10-12 00:00:00.000000
408,CIAO00PA980,B07YNTJ8ZM,9,999.0,2022-01-07 00:00:00.000000,2022-01-07 00:00:00.000000
409,CIAO00PA980,B01L8ZNWN2,5,1500.0,2022-01-07 00:00:00.000000,2022-01-07 00:00:00.000000
410,CIAO00PA980,B00W56GLOQ,13,5000.0,2022-01-07 00:00:00.000000,2022-01-07 00:00:00.000000
411,CIAO00PA980,B08D9NDZ1Y,1,4332.0,2022-01-07 00:00:00.000000,2022-01-07 00:00:00.000000
412,CIAO00PA980,B08FY4FG5X,11,2499.0,2022-01-07 00:00:00.000000,2022-01-07 00:00:00.000000
413,CIAO00PA980,B01GFTEV5Y,5,3193.0,2022-01-07 00:00:00.000000,2022-01-07 00:00:00.000000
414,CIAO00PA980,B0B8SSC5D9,8,1999.0,2022-01-07 00:00:00.000000,2022-01-07 00:00:00.000000
415,IANP54CC008,B07B275VN9,1,799.0,2022-08-18 00:00:00.000000,2022-08-18 00:00:00.000000
416,MNOC99MI447,B09XB7DPW1,7,11999.0,2022-08-05 00:00:00.000000,2022-08-05 00:00:00.000000
417,MNOC99MI447,B0B1YZ9CB8,14,47990.0,2022-08-05 00:00:00.000000,2022-08-05 00:00:00.000000
418,MNOC99MI447,B0B5RP43VN,15,4650.0,2022-08-05 00:00:00.000000,2022-08-05 00:00:00.000000
419,OOAA73MO102,B07WGPBXY9,9,1249.0,2022-10-28 00:00:00.000000,2022-10-28 00:00:00.000000
420,OOAA73MO102,B0B9LDCX89,8,999.0,2022-10-28 00:00:00.000000,2022-10-28 00:00:00.000000
421,OOAA73MO102,B00NH11KIK,2,695.0,2022-10-28 00:00:00.000000,2022-10-28 00:00:00.000000
422,OOAA73MO102,B09LHYZ3GJ,15,20999.0,2022-10-28 00:00:00.000000,2022-10-28 00:00:00.000000
423,CPIP45PN493,B01F262EUU,4,999.0,2022-01-25 00:00:00.000000,2022-01-25 00:00:00.000000
424,CPIP45PN493,B07X2L5Z8C,15,2295.0,2022-01-25 00:00:00.000000,2022-01-25 00:00:00.000000
425,CPIP45PN493,B078G6ZF5Z,3,1199.0,2022-01-25 00:00:00.000000,2022-01-25 00:00:00.000000
426,CPIP45PN493,B07SYYVP69,10,1950.0,2022-01-25 00:00:00.000000,2022-01-25 00:00:00.000000
427,OPAO33CI957,B0085IATT6,6,1800.0,2022-12-08 00:00:00.000000,2022-12-08 00:00:00.000000
428,OPAO33CI957,B00LZLQ624,6,160.0,2022-12-08 00:00:00.000000,2022-12-08 00:00:00.000000
429,OPAO33CI957,B009P2LITG,10,3279.0,2022-12-08 00:00:00.000000,2022-12-08 00:00:00.000000
430,OPAO33CI957,B01M6453MB,7,3045.0,2022-12-08 00:00:00.000000,2022-12-08 00:00:00.000000
431,OPAO33CI957,B093QCY6YJ,7,349.0,2022-12-08 00:00:00.000000,2022-12-08 00:00:00.000000
432,OPAO33CI957,B08JKPVDKL,15,699.0,2022-12-08 00:00:00.000000,2022-12-08 00:00:00.000000
433,MMNO68NC435,B0B3XXSB1K,7,79990.0,2022-06-20 00:00:00.000000,2022-06-20 00:00:00.000000
434,MMNO68NC435,B09LQH3SD9,9,2000.0,2022-06-20 00:00:00.000000,2022-06-20 00:00:00.000000
435,MMNO68NC435,B016MDK4F4,15,499.0,2022-06-20 00:00:00.000000,2022-06-20 00:00:00.000000
436,MMNO68NC435,B09MQ9PDHR,1,1999.0,2022-06-20 00:00:00.000000,2022-06-20 00:00:00.000000
437,MMNO68NC435,B08FD2VSD9,5,51990.0,2022-06-20 00:00:00.000000,2022-06-20 00:00:00.000000
438,MMNO68NC435,B08BCKN299,15,999.0,2022-06-20 00:00:00.000000,2022-06-20 00:00:00.000000
439,MMNO68NC435,B07X2L5Z8C,7,2295.0,2022-06-20 00:00:00.000000,2022-06-20 00:00:00.000000
440,MPAC80NN449,B08WLY8V9S,6,899.0,2021-11-02 00:00:00.000000,2021-11-02 00:00:00.000000
441,MPAC80NN449,B09RQRZW2X,15,899.0,2021-11-02 00:00:00.000000,2021-11-02 00:00:00.000000
442,MPAC80NN449,B08444S68L,13,15990.0,2021-11-02 00:00:00.000000,2021-11-02 00:00:00.000000
443,CAMC82AC167,B09NL7LBWT,9,1999.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
444,CAMC82AC167,B0088TKTY2,9,1399.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
445,CAMC82AC167,B06XSK3XL6,5,999.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
446,CAMC82AC167,B09MJ77786,7,49999.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
447,CAMC82AC167,B09HCH3JZG,5,1899.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
448,CAMC82AC167,B08BJN4MP3,9,24850.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
449,CAMC82AC167,B09Z7YGV3R,13,699.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
450,IMNA92CI523,B014I8SSD0,13,475.0,2021-03-02 00:00:00.000000,2021-03-02 00:00:00.000000
451,IMNA92CI523,B0832W3B7Q,12,3595.0,2021-03-02 00:00:00.000000,2021-03-02 00:00:00.000000
452,IMNA92CI523,B07KRCW6LZ,7,1599.0,2021-03-02 00:00:00.000000,2021-03-02 00:00:00.000000
453,IMNA92CI523,B08R69WBN7,12,499.0,2021-03-02 00:00:00.000000,2021-03-02 00:00:00.000000
454,IMNA92CI523,B07WJXCTG9,1,1345.0,2021-03-02 00:00:00.000000,2021-03-02 00:00:00.000000
455,IMNA92CI523,B00935MD1C,1,3945.0,2021-03-02 00:00:00.000000,2021-03-02 00:00:00.000000
456,AIAP00PO667,B0BM4KTNL1,4,1599.0,2021-04-28 00:00:00.000000,2021-04-28 00:00:00.000000
457,AIAP00PO667,B0BHNHMR3H,2,1299.0,2021-04-28 00:00:00.000000,2021-04-28 00:00:00.000000
458,AIAP00PO667,B0B4KPCBSH,1,499.0,2021-04-28 00:00:00.000000,2021-04-28 00:00:00.000000
459,AIAP00PO667,B0B5KZ3C53,13,2900.0,2021-04-28 00:00:00.000000,2021-04-28 00:00:00.000000
460,AIAP00PO667,B00NH11PEY,14,750.0,2021-04-28 00:00:00.000000,2021-04-28 00:00:00.000000
461,AIAP00PO667,B07GLNJC25,8,499.0,2021-04-28 00:00:00.000000,2021-04-28 00:00:00.000000
462,INPA61IP460,B0B61HYR92,10,999.0,2021-02-05 00:00:00.000000,2021-02-05 00:00:00.000000
463,INPA61IP460,B09F3PDDRF,12,999.0,2021-02-05 00:00:00.000000,2021-02-05 00:00:00.000000
464,INPA61IP460,B07P434WJY,14,1999.0,2021-02-05 00:00:00.000000,2021-02-05 00:00:00.000000
465,AMAI28CO393,B09M8888DM,4,799.0,2022-09-20 00:00:00.000000,2022-09-20 00:00:00.000000
466,AOCA18AO742,B07W9KYT62,8,3999.0,2021-08-23 00:00:00.000000,2021-08-23 00:00:00.000000
467,AOCA18AO742,B09QS9X9L8,2,18999.0,2021-08-23 00:00:00.000000,2021-08-23 00:00:00.000000
468,AOCA18AO742,B09TWH8YHM,6,24999.0,2021-08-23 00:00:00.000000,2021-08-23 00:00:00.000000
469,AOCA18AO742,B01KCSGBU2,12,23559.0,2021-08-23 00:00:00.000000,2021-08-23 00:00:00.000000
470,AOCA18AO742,B078KRFWQB,3,3945.0,2021-08-23 00:00:00.000000,2021-08-23 00:00:00.000000
